GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,SalePrice,SaleType,SaleCond
528326070,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ALMOND,99700,0,299000,398700,NoRidge,11250,Dwg&Lot,0,1,2000,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2166,1441,11,3,2,0,BuiltIn,2000,3,709,2016,1,350000,WRDConv,Normal
528326090,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ALMOND,95600,0,286700,382300,NoRidge,10500,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2349,1165,8,4,1,0,BuiltIn,2002,3,737,2018,7,385250,WRDConv,Normal
528327020,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ALMOND,105600,0,316700,422300,NoRidge,11100,Dwg&Lot,0,1,2000,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2726,1623,9,5,1,0,BuiltIn,2000,3,852,2018,12,396000,WRDConv,Normal
528327060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,ALMOND,140600,0,421700,562300,NoRidge,11400,Dwg&Lot,0,1,2001,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2633,2633,8,2,2,0,Attachd,2001,3,804,2017,6,515000,WRDConv,Normal
528328040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,VALLEY VIEW,103900,0,311500,415400,NoRidge,10578,Dwg&Lot,0,1,1999,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2712,1474,9,4,1,0,BuiltIn,1999,3,845,2018,5,424000,WRDConv,Normal
528328090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,VALLEY VIEW,111600,0,334700,446300,NoRidge,12064,Dwg&Lot,0,1,1999,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2281,2281,6,2,2,0,Attachd,1999,3,716,2017,11,477500,WRDConv,Normal
528344030,RESIDENTIAL,2-STORY 1946 & NEWER,50014,BAYBERRY,101300,0,303900,405200,NoRidge,13960,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2373,1611,7,3,1,0,Attachd,1998,3,714,2018,7,395000,WRDConv,Normal
528344040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,BAYBERRY,95000,0,285000,380000,NoRidge,16545,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2450,1284,7,3,1,0,Attachd,1998,3,1069,2017,5,395000,WRDConv,Normal
528346010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,VALLEY VIEW,86300,0,258800,345100,NoRidge,11960,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2339,1370,9,4,1,0,Attachd,1998,2,400,2018,2,325000,WRDConv,Normal
528351010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,BALSAM,184000,0,552100,736100,NoRidge,21535,Dwg&Lot,0,1,1994,P'Conc,WdShngl,HdBoard,HdBoard,BrkFace,GasFWA,Yes,4316,2444,10,4,2,0,Attachd,1994,3,832,2017,5,705000,WRDConv,Normal
528354080,RESIDENTIAL,2-STORY 1946 & NEWER,50014,TUPELO,95500,0,286400,381900,NoRidge,15210,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2204,1152,9,4,1,0,BuiltIn,1997,3,761,2019,4,390000,WRDConv,Normal
528354120,RESIDENTIAL,2-STORY 1946 & NEWER,50014,TUPELO,95800,0,287300,383100,NoRidge,11662,Dwg&Lot,0,1,1996,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2640,1302,9,4,1,0,Attachd,1996,3,762,2016,12,415000,WRDConv,Normal
528355010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,RIDGETOP,114900,0,344500,459400,NoRidge,10966,Dwg&Lot,0,1,1994,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2758,1908,9,4,1,0,Attachd,1994,3,805,2016,2,410000,WRDConv,Normal
528356010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ASPEN,120200,0,360500,480700,NoRidge,16015,Dwg&Lot,0,1,1994,P'Conc,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,3332,1754,8,4,1,0,Attachd,1994,3,643,2018,6,430000,WRDConv,Normal
528363010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ASPEN,85400,0,256200,341600,NoRidge,12559,Dwg&Lot,0,1,1995,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2313,1658,7,3,1,0,Attachd,1995,2,499,2018,9,306750,WRDConv,Normal
528363040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SUMAC,100000,0,299900,399900,NoRidge,13838,Dwg&Lot,0,1,1994,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,3040,1304,11,5,1,0,Attachd,1994,3,837,2018,6,410000,WRDConv,Normal
528363100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,ASPEN,104400,0,313300,417700,NoRidge,10142,Dwg&Lot,0,1,1994,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2195,2192,6,2,2,0,Attachd,1994,3,763,2017,12,390000,WRDConv,Normal
528365070,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SYCAMORE,89700,0,269100,358800,NoRidge,9900,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,2646,1347,9,4,1,0,Attachd,1993,3,656,2017,6,375000,CtrLD&I,Normal
528365080,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SYCAMORE,80400,0,241000,321400,NoRidge,10010,Dwg&Lot,0,1,1993,P'Conc,WdShake,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2197,1080,9,4,1,0,Attachd,1993,3,783,2016,6,327000,WRDConv,Normal
528365140,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SYCAMORE,101600,0,304600,406200,NoRidge,12434,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2640,1377,9,4,1,0,Attachd,1997,3,775,2016,7,375000,WRDConv,Normal
528366010,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SYCAMORE,116400,0,349300,465700,NoRidge,14509,Dwg&Lot,0,1,1994,P'Conc,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,3246,2000,8,4,1,0,Attachd,1994,2,733,2017,1,510000,WRDConv,Normal
528366030,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014,SYCAMORE,121300,0,363800,485100,NoRidge,12731,Dwg&Lot,0,1,1992,P'Conc,CompShg,BrkFace,MetalSd,None,GasFWA,Yes,3769,1742,9,4,2,0,Attachd,1993,3,776,2018,1,422000,WRDConv,Normal
528366070,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SYCAMORE,78400,0,235200,313600,NoRidge,11762,Dwg&Lot,0,1,1992,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2202,1105,9,4,1,0,Attachd,1992,2,517,2016,8,327500,WRDConv,Normal
528376020,RESIDENTIAL,2-STORY 1946 & NEWER,50014,EVERGREEN,67700,0,202900,270600,NoRidge,10341,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1970,1086,7,3,1,0,Attachd,1997,2,464,2018,5,270000,WRDConv,Normal
528376020,RESIDENTIAL,2-STORY 1946 & NEWER,50014,EVERGREEN,67700,0,202900,270600,NoRidge,10341,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1970,1086,7,3,1,0,Attachd,1997,2,464,2017,1,260500,WRDConv,Normal
528376040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,EVERGREEN,92500,0,277500,370000,NoRidge,10845,Dwg&Lot,0,1,1996,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2495,1223,9,4,1,0,Attachd,1996,3,790,2017,7,370000,WRDConv,Normal
528377060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014,EVERGREEN,87800,0,263200,351000,NoRidge,12881,Dwg&Lot,0,1,1996,P'Conc,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,2329,1412,8,4,1,0,Attachd,1996,2,644,2018,8,370000,WRDConv,Normal
528377070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,ASPEN,83600,0,250800,334400,NoRidge,11500,Dwg&Lot,0,1,1998,Wood,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1664,1664,4,1,2,0,Attachd,1998,3,840,2017,5,337350,WRDConv,Normal
528382040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,ARROWWOOD,79400,0,238200,317600,NoRidge,16164,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2095,1007,7,3,1,0,Attachd,1998,3,792,2016,8,310000,WRDConv,Normal
528385060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ASPEN,73000,0,218900,291900,NoRidge,9068,Dwg&Lot,0,1,1995,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1644,1609,7,3,1,288,Attachd,1995,2,558,2017,2,272000,WRDConv,Normal
528387070,RESIDENTIAL,2-STORY 1946 & NEWER,50014,VALLEY VIEW,71200,0,213500,284700,NoRidge,10574,Dwg&Lot,0,1,1996,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1767,912,7,3,1,0,Attachd,1996,2,473,2018,8,280000,WRDConv,Normal
528390050,RESIDENTIAL,2-STORY 1946 & NEWER,50014,CYPRESS,92400,0,277200,369600,NoRidge,18330,Dwg&Lot,0,1,1993,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2402,1183,9,4,1,0,Attachd,1993,3,789,2017,6,375000,WRDConv,Normal
528390150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,VALLEY VIEW,67900,0,203800,271700,NoRidge,11041,Dwg&Lot,0,1,1994,P'Conc,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1481,1481,5,2,1,0,Attachd,1994,2,865,2019,2,257500,WRDConv,Normal
528427040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CULLEN,67600,0,202600,270200,Somerst,9910,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1402,1402,6,3,0,0,Attachd,2007,2,594,2017,10,275000,WRDConv,Normal
528427090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CULLEN,80800,0,242500,323300,Somerst,11149,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1520,1510,8,3,1,0,Attachd,2012,2,567,2016,1,329000,WRDConv,Normal
528429040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KENT,102800,0,308500,411300,Somerst,11618,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1682,1682,6,2,1,0,Attachd,2017,3,786,2017,11,380000,NewSold,Partial
528429040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KENT,102800,0,308500,411300,Somerst,11618,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1682,1682,6,2,1,0,Attachd,2017,3,786,2016,11,62000,WRDConv,Normal
528435060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,DALTON,87500,0,262300,349800,Somerst,9849,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1657,1657,7,3,0,0,Attachd,2007,3,954,2017,9,338500,WRDConv,Normal
528439040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,YORKSHIRE,76500,0,229500,306000,Somerst,8847,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1538,1538,7,3,0,0,Attachd,2005,2,484,2018,5,310000,WRDConv,Normal
528439040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,YORKSHIRE,76500,0,229500,306000,Somerst,8847,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1538,1538,7,3,0,0,Attachd,2005,2,484,2017,4,285000,WRDConv,Normal
528439050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,YORKSHIRE,70500,0,211300,281800,Somerst,9158,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1487,1487,7,3,1,0,Attachd,2007,2,475,2016,10,279900,WRDConv,Normal
528441040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,YORKSHIRE,93900,0,281600,375500,Somerst,14959,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2250,927,9,3,0,0,BuiltIn,2005,2,662,2018,7,376000,WRDConv,Normal
528441080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,YORKSHIRE,86000,0,258100,344100,Somerst,10084,Dwg&Lot,0,1,2004,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1694,1686,7,3,1,0,Attachd,2004,2,636,2018,11,300000,WRDConv,Normal
528445020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,YORKSHIRE,71600,0,214800,286400,Somerst,9605,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1977,982,7,3,0,0,Attachd,2006,2,574,2018,11,310000,WRDConv,Normal
528445020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,YORKSHIRE,71600,0,214800,286400,Somerst,9605,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1977,982,7,3,0,0,Attachd,2006,2,574,2018,3,315000,WRDConv,Normal
528445060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,YORKSHIRE,77800,0,233400,311200,Somerst,8987,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1606,1606,8,3,0,0,Attachd,2005,3,870,2017,10,344000,WRDConv,Normal
528445090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,YORKSHIRE,74000,0,221900,295900,Somerst,10911,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1998,1534,8,3,1,0,BuiltIn,2005,3,842,2016,11,315000,WRDConv,Normal
528478040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,KINGSTON,83600,0,250700,334300,Somerst,10625,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1958,1026,9,3,2,0,Attachd,2005,3,936,2017,7,296000,WRDConv,Normal
528480090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,75300,0,225700,301000,Somerst,10440,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1468,1468,6,2,1,0,Attachd,2005,2,528,2017,6,309000,WRDConv,Normal
528480100,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,70600,0,211800,282400,Somerst,8125,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1553,756,6,3,1,0,Attachd,2005,2,615,2018,8,285000,WRDConv,Normal
528480110,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,62300,0,186900,249200,Somerst,8125,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1716,858,7,3,0,0,Attachd,2005,2,615,2018,5,256000,WRDConv,Normal
528480120,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,62000,0,186100,248100,Somerst,8125,Dwg&Lot,0,1,2005,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1728,851,7,3,0,0,Attachd,2005,2,603,2018,6,262000,WRDConv,Normal
528480150,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,92500,0,277300,369800,Somerst,8125,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2997,812,11,5,1,0,BuiltIn,2006,2,805,2018,3,343000,WRDConv,Normal
528450020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,PICCADILLY,62200,0,186500,248700,Somerst,9962,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,Other,Stone,GasFWA,Yes,1610,770,8,3,1,0,Attachd,2012,2,650,2018,4,271000,WRDConv,Normal
528450070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,96900,0,290800,387700,Somerst,10410,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1688,1688,7,3,1,0,Attachd,2017,3,804,2017,8,392000,NewSold,Partial
528450080,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,72300,0,216800,289100,Somerst,11799,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1556,770,7,3,1,0,Attachd,2016,2,473,2016,8,294550,NewSold,Partial
528450080,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,72300,0,216800,289100,Somerst,11799,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1556,770,7,3,1,0,Attachd,2016,2,473,2016,3,60000,WRDConv,Normal
528452040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,KINGSTON,66900,0,200700,267600,Somerst,9221,Dwg&Lot,0,1,2010,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1573,767,8,3,0,0,Attachd,2010,2,529,2018,5,280000,WRDConv,Normal
528452040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,KINGSTON,66900,0,200700,267600,Somerst,9221,Dwg&Lot,0,1,2010,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1573,767,8,3,0,0,Attachd,2010,2,529,2016,6,260000,WRDConv,Normal
528452050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KINGSTON,81900,0,245500,327400,Somerst,10487,Dwg&Lot,0,1,2014,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1812,1812,7,3,1,0,Attachd,2014,2,473,2016,5,310000,WRDConv,Normal
528454020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KINGSTON,86700,0,260000,346700,Somerst,8925,Dwg&Lot,0,1,2013,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1690,1690,8,3,1,0,Attachd,2013,2,532,2016,3,320000,WRDConv,Normal
528456020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,85000,0,254900,339900,Somerst,9994,Dwg&Lot,0,1,2011,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1637,1627,8,3,1,0,Attachd,2011,3,781,2016,6,337500,WRDConv,Normal
528456080,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CLAYTON,85800,0,257200,343000,Somerst,9600,Dwg&Lot,0,1,2010,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1936,985,9,3,1,0,Attachd,2010,3,880,2017,6,361000,WRDConv,Normal
528456090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,87300,0,261700,349000,Somerst,9725,Dwg&Lot,0,1,2013,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1639,1639,8,3,1,0,Attachd,2013,2,596,2018,4,349900,WRDConv,Normal
528456110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,62800,0,188500,251300,Somerst,11415,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,No Data,GasFWA,Yes,1271,1271,6,3,0,0,Attachd,2016,2,484,2016,8,254280,NewSold,Partial
528456110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CLAYTON,62800,0,188500,251300,Somerst,11415,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,No Data,GasFWA,Yes,1271,1271,6,3,0,0,Attachd,2016,2,484,2016,3,42000,WRDConv,Normal
528456240,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ASPEN,67200,0,201600,268800,Somerst,7862,Dwg&Lot,0,1,2009,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1218,1218,4,2,0,0,Attachd,2009,2,676,2018,5,296000,WRDConv,Normal
528458060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ASPEN,70900,0,212800,283700,Somerst,8640,Dwg&Lot,0,1,2008,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1402,1402,7,3,0,0,Attachd,2008,2,625,2018,3,269000,WRDConv,Normal
528458060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ASPEN,70900,0,212800,283700,Somerst,8640,Dwg&Lot,0,1,2008,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1402,1402,7,3,0,0,Attachd,2008,2,625,2016,6,249900,WRDConv,Normal
528458090,RESIDENTIAL,2-STORY 1946 & NEWER,50010,ASPEN,62800,0,188500,251300,Somerst,10411,Dwg&Lot,0,1,2007,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1646,754,8,3,1,0,BuiltIn,2007,2,561,2017,5,258000,WRDConv,Normal
528458090,RESIDENTIAL,2-STORY 1946 & NEWER,50010,ASPEN,62800,0,188500,251300,Somerst,10411,Dwg&Lot,0,1,2007,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1646,754,8,3,1,0,BuiltIn,2007,2,561,2016,5,260000,WRDConv,Abnorml
528458100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CAMBRIDGE,74900,0,224900,299800,Somerst,11155,Dwg&Lot,0,1,2008,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1424,1424,7,3,0,0,Attachd,2008,2,654,2018,5,272500,WRDConv,Normal
528458130,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,90600,0,271600,362200,Somerst,9000,Dwg&Lot,0,1,2007,P'Conc,CompShg,CemntBd,CmentBd,Stone,GasFWA,Yes,2609,1184,11,4,1,0,BuiltIn,2007,2,550,2017,10,392000,WRDConv,Normal
528460010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CAMBRIDGE,71800,0,215400,287200,Somerst,10832,Dwg&Lot,0,1,2013,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1360,1348,8,3,1,0,Attachd,2013,2,588,2016,9,290000,WRDConv,Normal
528460020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,75000,0,224900,299900,Somerst,8302,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1768,887,9,3,1,0,Attachd,2012,2,672,2017,5,281000,WRDConv,Normal
528460030,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,89700,0,269100,358800,Somerst,8773,Dwg&Lot,0,1,2015,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2095,1137,8,3,1,0,Attachd,2015,3,741,2018,6,365000,WRDConv,Normal
528460040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,78900,0,236600,315500,Somerst,10694,Dwg&Lot,0,1,2014,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1865,920,8,3,1,0,Attachd,2014,2,863,2016,7,333000,WRDConv,Normal
528462110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LONDON,126900,0,380600,507500,Somerst,20072,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1988,1988,5,2,1,0,Attachd,2016,3,988,2016,6,79000,WRDConv,Normal
528462110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LONDON,126900,0,380600,507500,Somerst,20072,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1988,1988,5,2,1,0,Attachd,2016,3,988,2016,3,41,WRDConv,Alloca
528464010,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,150200,0,450600,600800,Somerst,15944,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2650,2525,9,4,1,0,Attachd,2017,3,901,2017,8,79000,WRDConv,Normal
528464010,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CAMBRIDGE,150200,0,450600,600800,Somerst,15944,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2650,2525,9,4,1,0,Attachd,2017,3,901,2016,3,29,WRDConv,Alloca
528464030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LONDON,111300,0,334000,445300,Somerst,13078,Dwg&Lot,0,1,2014,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1880,1854,7,2,1,0,Attachd,2014,3,811,2019,5,490000,WRDConv,Normal
528464040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LONDON,135600,0,406800,542400,Somerst,15887,Dwg&Lot,0,1,2016,C'Block,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2033,2033,7,3,1,0,Attachd,2016,3,888,2017,6,540000,WRDConv,Normal
528464040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LONDON,135600,0,406800,542400,Somerst,15887,Dwg&Lot,0,1,2016,C'Block,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2033,2033,7,3,1,0,Attachd,2016,3,888,2016,3,3120,WRDConv,Alloca
528477010,RESIDENTIAL,2-STORY 1946 & NEWER,50010,KINGSTON,112100,0,336300,448400,Somerst,13162,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2640,2036,10,3,1,0,Attachd,2006,3,792,2018,10,402000,WRDConv,Normal
528482040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KINGSTON,83600,0,250900,334500,Somerst,10625,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1683,1673,8,3,1,0,Attachd,2006,3,711,2017,6,334500,WRDConv,Normal
