GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,Neighborhood_RecentSoldPrice
527102130,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,55200,0,165700,220900,Gilbert,2812.0,Dwg&Lot,0,1,1998.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1324.0,1314.0,5.0,2.0,0.0,0.0,Attachd,1998.0,2.0,410.0,None,None,220900
527102140,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,56000,0,167900,223900,Gilbert,2812.0,Dwg&Lot,0,1,1998.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1322.0,1314.0,5.0,1.0,0.0,0.0,Attachd,1998.0,2.0,410.0,None,None,223900
527102150,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,53900,0,161700,215600,Gilbert,2812.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1305.0,1296.0,6.0,2.0,0.0,0.0,Attachd,1997.0,2.0,400.0,None,None,215600
527102160,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,51500,0,154600,206100,Gilbert,2812.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1304.0,1296.0,6.0,2.0,0.0,0.0,Attachd,1997.0,2.0,400.0,None,None,206100
527102170,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,55600,0,167000,222600,Gilbert,2812.0,Dwg&Lot,0,1,1996.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1304.0,1296.0,5.0,2.0,0.0,0.0,Attachd,1996.0,2.0,400.0,2018.0,5.0,222600
527102170,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,55600,0,167000,222600,Gilbert,2812.0,Dwg&Lot,0,1,1996.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1304.0,1296.0,5.0,2.0,0.0,0.0,Attachd,1996.0,2.0,400.0,2017.0,7.0,222600
527102180,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010.0,EISENHOWER,49600,0,148800,198400,Gilbert,2812.0,Dwg&Lot,0,1,1996.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1305.0,1296.0,5.0,2.0,0.0,0.0,Attachd,1997.0,2.0,400.0,None,None,198400
527104000,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,107500,131300,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1996.0,2.0,419.0,None,None,131300
527104010,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,95900,119700,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1996.0,1.0,229.0,None,None,119700
527104020,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,95900,119700,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1996.0,1.0,224.0,None,None,119700
527104030,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,110100,133900,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,BuiltIn,1996.0,2.0,419.0,None,None,133900
527104040,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,110100,133900,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,BuiltIn,1996.0,2.0,419.0,None,None,133900
527104050,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,95900,119700,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1996.0,1.0,224.0,2017.0,6.0,119700
527104060,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,96000,119800,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1996.0,1.0,224.0,None,None,119800
527104070,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,107500,131300,Blmngtn,4693.0,Dwg&Lot,0,1,1996.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1996.0,2.0,419.0,2016.0,7.0,131300
527104080,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,110700,134500,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,Attachd,1997.0,2.0,419.0,2018.0,5.0,134500
527104090,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,96600,120400,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,1.0,224.0,None,None,120400
527104100,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,96600,120400,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,1.0,224.0,None,None,120400
527104110,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,107900,131700,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,2.0,419.0,2017.0,8.0,131700
527104120,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,110800,134600,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,BuiltIn,1997.0,2.0,419.0,None,None,134600
527104130,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,96600,120400,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,1.0,224.0,2017.0,9.0,120400
527104140,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,96600,120400,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,1.0,224.0,None,None,120400
527104150,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,110800,134600,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,BuiltIn,1997.0,2.0,419.0,None,None,134600
527104160,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,111400,135200,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,Attachd,1998.0,2.0,419.0,None,None,135200
527104170,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,97200,121000,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1998.0,1.0,229.0,None,None,121000
527104180,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,97200,121000,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1998.0,1.0,224.0,None,None,121000
527104190,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,108900,132700,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1998.0,2.0,419.0,None,None,132700
527104200,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,111700,135500,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,1.0,0.0,BuiltIn,1998.0,2.0,419.0,None,None,135500
527104210,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,97200,121000,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,BuiltIn,1998.0,1.0,224.0,None,None,121000
527104220,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,97200,121000,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214.0,0.0,5.0,2.0,0.0,0.0,Attachd,1998.0,1.0,224.0,None,None,121000
527104230,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,108800,132600,Blmngtn,4693.0,Dwg&Lot,0,1,1998.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,Attachd,1998.0,2.0,419.0,None,None,132600
527104240,RESIDENTIAL,CONDO,50010.0,EISENHOWER,23800,0,107900,131700,Blmngtn,4693.0,Dwg&Lot,0,1,1997.0,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,0.0,5.0,2.0,0.0,0.0,Attachd,1997.0,2.0,419.0,None,None,131700
527105100,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HYDE,73400,0,220000,293400,Gilbert,11678.0,Dwg&Lot,0,1,2003.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2113.0,920.0,8.0,4.0,1.0,0.0,BuiltIn,2003.0,3.0,702.0,None,None,293400
527105110,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HYDE,72400,0,217200,289600,Gilbert,12054.0,Dwg&Lot,0,1,2003.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2017.0,916.0,8.0,4.0,1.0,0.0,BuiltIn,2003.0,3.0,604.0,None,None,289600
527105120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HYDE,70300,0,210700,281000,Gilbert,11693.0,Dwg&Lot,0,1,2004.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1458.0,1438.0,7.0,3.0,1.0,0.0,Attachd,2004.0,2.0,650.0,None,None,281000
527105130,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HYDE,82100,0,246200,328300,Gilbert,11792.0,Dwg&Lot,0,1,2003.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2283.0,1008.0,9.0,4.0,1.0,0.0,BuiltIn,2003.0,3.0,632.0,None,None,328300
522105120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,87500,0,262600,350100,HaydnLk,10172.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1421.0,1421.0,5.0,2.0,1.0,0.0,Attachd,2018.0,3.0,644.0,2019.0,1.0,350100
522105120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,87500,0,262600,350100,HaydnLk,10172.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1421.0,1421.0,5.0,2.0,1.0,0.0,Attachd,2018.0,3.0,644.0,2018.0,6.0,350100
522105200,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,ADA HAYDEN,100500,0,301400,401900,HaydnLk,13158.0,Dwg&Lot,0,1,2017.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1867.0,1867.0,7.0,3.0,1.0,0.0,Attachd,2017.0,3.0,713.0,2018.0,3.0,401900
522105200,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,ADA HAYDEN,100500,0,301400,401900,HaydnLk,13158.0,Dwg&Lot,0,1,2017.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1867.0,1867.0,7.0,3.0,1.0,0.0,Attachd,2017.0,3.0,713.0,2018.0,1.0,401900
522110010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,95300,0,285900,381200,HaydnLk,12474.0,Dwg&Lot,0,1,2016.0,C'Block,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1812.0,1812.0,7.0,3.0,1.0,0.0,Attachd,2016.0,3.0,678.0,2016.0,5.0,381200
522110040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,99800,0,248500,348300,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1579.0,1579.0,6.0,2.0,1.0,0.0,Attachd,2018.0,3.0,802.0,None,None,348300
522110050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,120900,0,188600,309500,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2001.0,1977.0,7.0,3.0,1.0,0.0,Attachd,2018.0,3.0,1044.0,None,None,309500
522110070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,94500,0,283300,377800,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1650.0,1650.0,7.0,2.0,1.0,0.0,Attachd,2018.0,3.0,700.0,2018.0,6.0,377800
522110070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,LEDGES,94500,0,283300,377800,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1650.0,1650.0,7.0,2.0,1.0,0.0,Attachd,2018.0,3.0,700.0,2018.0,1.0,377800
522110080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,LEDGES,100800,0,302400,403200,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2194.0,1142.0,10.0,4.0,1.0,0.0,Attachd,2018.0,3.0,696.0,2018.0,12.0,403200
522110080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,LEDGES,100800,0,302400,403200,HaydnLk,10200.0,Dwg&Lot,0,1,2018.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2194.0,1142.0,10.0,4.0,1.0,0.0,Attachd,2018.0,3.0,696.0,2018.0,4.0,403200
527105140,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HYDE,58800,0,176400,235200,Gilbert,12394.0,Dwg&Lot,0,1,2003.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1733.0,847.0,7.0,3.0,1.0,0.0,BuiltIn,2003.0,2.0,433.0,None,None,235200
527106010,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,80500,0,241600,322100,Gilbert,13006.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,2236.0,964.0,8.0,4.0,1.0,0.0,BuiltIn,1997.0,3.0,642.0,None,None,322100
527106020,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,55400,0,166100,221500,Gilbert,7959.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1515.0,794.0,8.0,3.0,1.0,0.0,Attachd,1997.0,2.0,388.0,None,None,221500
527106030,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,55000,0,165100,220100,Gilbert,7959.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1632.0,932.0,6.0,3.0,1.0,0.0,Attachd,1997.0,2.0,460.0,2018.0,1.0,220100
527106040,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,55600,0,166900,222500,Gilbert,7959.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1490.0,794.0,8.0,3.0,1.0,0.0,Attachd,1997.0,2.0,388.0,None,None,222500
527106050,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,50900,0,152500,203400,Gilbert,8139.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1470.0,680.0,7.0,3.0,1.0,0.0,BuiltIn,1995.0,2.0,420.0,2016.0,2.0,203400
527106060,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,54900,0,164800,219700,Gilbert,8992.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1636.0,916.0,7.0,3.0,1.0,0.0,2 Types,1995.0,2.0,888.0,2016.0,7.0,219700
527106070,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,EISENHOWER,58000,0,173800,231800,Gilbert,10594.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1508.0,910.0,7.0,4.0,1.0,0.0,Attachd,1995.0,2.0,390.0,2016.0,10.0,231800
527106080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,STONE BROOKE,60300,0,180900,241200,Gilbert,13205.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1769.0,1013.0,7.0,3.0,1.0,0.0,Attachd,1995.0,2.0,421.0,None,None,241200
527106090,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,STONE BROOKE,60200,0,180600,240800,Gilbert,9714.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1811.0,844.0,7.0,3.0,1.0,0.0,BuiltIn,1996.0,2.0,442.0,None,None,240800
527106100,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,STONE BROOKE,66200,0,198700,264900,Gilbert,8942.0,Dwg&Lot,0,1,1998.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2011.0,962.0,8.0,3.0,1.0,0.0,BuiltIn,1998.0,2.0,392.0,None,None,264900
527106110,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,STONE BROOKE,63800,0,191400,255200,Gilbert,14535.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1891.0,983.0,8.0,3.0,1.0,0.0,Attachd,1997.0,2.0,431.0,None,None,255200
527108040,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HARRISON,79200,0,237500,316700,Gilbert,10463.0,Dwg&Lot,0,1,2005.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1801.0,893.0,8.0,3.0,1.0,0.0,Attachd,2005.0,3.0,796.0,2016.0,8.0,316700
527108050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HARRISON,82100,0,246300,328400,Gilbert,15553.0,Dwg&Lot,0,1,2005.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1664.0,1664.0,7.0,3.0,1.0,0.0,Attachd,2005.0,3.0,687.0,2017.0,1.0,328400
527108050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HARRISON,82100,0,246300,328400,Gilbert,15553.0,Dwg&Lot,0,1,2005.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1664.0,1664.0,7.0,3.0,1.0,0.0,Attachd,2005.0,3.0,687.0,2016.0,11.0,328400
527108060,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HARRISON,93300,0,279800,373100,Gilbert,13751.0,Dwg&Lot,0,1,2005.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2212.0,1700.0,9.0,3.0,1.0,0.0,Attachd,2006.0,3.0,773.0,None,None,373100
527108070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HARRISON,99100,0,297500,396600,Gilbert,14892.0,Dwg&Lot,0,1,2006.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1735.0,1735.0,7.0,3.0,2.0,0.0,Attachd,2006.0,3.0,758.0,None,None,396600
527108080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HARRISON,111100,0,333300,444400,Gilbert,21077.0,Dwg&Lot,0,1,2007.0,P'Conc,CompShg,CemntBd,CmentBd,Stone,GasFWA,Yes,2047.0,2009.0,7.0,2.0,2.0,0.0,Attachd,2007.0,2.0,741.0,None,None,444400
527108090,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,HARRISON,83100,0,249400,332500,Gilbert,23257.0,Dwg&Lot,0,1,2006.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2021.0,868.0,9.0,3.0,1.0,0.0,BuiltIn,2006.0,2.0,422.0,None,None,332500
527110010,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,59200,0,177600,236800,Gilbert,11227.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1706.0,1114.0,7.0,3.0,1.0,0.0,Attachd,1995.0,2.0,431.0,None,None,236800
527110020,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,WYNGATE,48400,0,145000,193400,Gilbert,8530.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1474.0,384.0,7.0,3.0,1.0,0.0,BuiltIn,1995.0,2.0,400.0,None,None,193400
527110030,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,57300,0,172000,229300,Gilbert,8778.0,Dwg&Lot,0,1,1994.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1576.0,898.0,6.0,3.0,1.0,0.0,Attachd,1994.0,2.0,396.0,None,None,229300
527110040,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,47200,0,141500,188700,Gilbert,8753.0,Dwg&Lot,0,1,1994.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1462.0,753.0,6.0,3.0,1.0,0.0,BuiltIn,1994.0,2.0,413.0,None,None,188700
527110050,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,54600,0,163700,218300,Gilbert,8753.0,Dwg&Lot,0,1,1994.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1661.0,773.0,7.0,3.0,1.0,0.0,Attachd,1994.0,2.0,430.0,None,None,218300
527110060,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,WYNGATE,48600,0,145900,194500,Gilbert,8752.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1463.0,432.0,7.0,3.0,1.0,0.0,BuiltIn,1997.0,2.0,390.0,None,None,194500
527110070,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,55300,0,165800,221100,Gilbert,13608.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1606.0,922.0,7.0,3.0,1.0,0.0,Attachd,1997.0,2.0,472.0,None,None,221100
527110080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,53700,0,161200,214900,Gilbert,13869.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1470.0,794.0,6.0,3.0,0.0,0.0,Attachd,1997.0,2.0,388.0,None,None,214900
527110090,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,54400,0,163200,217600,Gilbert,10068.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1645.0,806.0,7.0,3.0,1.0,0.0,BuiltIn,1997.0,2.0,373.0,2016.0,10.0,217600
527110100,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,WYNGATE,52800,0,158400,211200,Gilbert,9265.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1466.0,432.0,7.0,3.0,1.0,0.0,BuiltIn,1997.0,2.0,390.0,2016.0,7.0,211200
527110110,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,56000,0,168100,224100,Gilbert,8695.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1608.0,945.0,7.0,3.0,1.0,0.0,Attachd,1997.0,2.0,470.0,None,None,224100
527110120,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,59700,0,179000,238700,Gilbert,8773.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1600.0,916.0,7.0,3.0,1.0,0.0,Attachd,1997.0,2.0,460.0,None,None,238700
527110130,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,WYNGATE,48700,0,146200,194900,Gilbert,8872.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1384.0,384.0,7.0,3.0,1.0,0.0,BuiltIn,1997.0,2.0,390.0,None,None,194900
527110140,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,WYNGATE,59900,0,179600,239500,Gilbert,11942.0,Dwg&Lot,0,1,1997.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1511.0,802.0,7.0,3.0,1.0,0.0,Attachd,1997.0,2.0,433.0,None,None,239500
